========================================
QLoRA 训练开始
时间: 2026-06-03 22:48:36
模型: Qwen2.5-1.5B-Instruct
数据: labeled_samples/*.csv (1989条)
分类: ia_music | ia_related | irrelevant
========================================

[1/2] 训练...
============================================================
QLoRA 内容分类器训练
============================================================
模型: Qwen/Qwen2.5-1.5B-Instruct
数据: data/labeled_samples/*.csv
输出: models/content_classifier_lora

加载 1989 条标注样本
标注分布:
  ia_music                 : 1480
  ia_related               : 166
  irrelevant               : 343

划分: train=1692, test=297
  ia_music                 : train=1258, test=222
  ia_related               : train=142, test=24
  irrelevant               : train=292, test=51
  测试集已保存: 297 条 → data/test_split.json


上采样平衡:
  ia_music                 : 1258 条
  ia_related               : 1258 条
  irrelevant               : 1258 条

[1/4] 加载模型...
Fetching 7 files:   0%|          | 0/7 [00:00<?, ?it/s]Fetching 7 files: 100%|██████████| 7/7 [00:00<00:00, 127100.12it/s]
Unsloth: Loading Qwen/Qwen2.5-1.5B-Instruct via mlx-lm (runtime 4-bit affine quantization)...
Fetching 7 files:   0%|          | 0/7 [00:00<?, ?it/s]Fetching 7 files: 100%|██████████| 7/7 [00:00<00:00, 55924.05it/s]
[INFO] Quantized model with 6.240 bits per weight.
Unsloth: Quantized text model to 4-bit affine.
[2/4] 添加 LoRA 适配器...
Unsloth: LoRA applied — 9,232,384 trainable params (2.06% of 447,469,056 total)
[3/4] 格式化 + 训练...
Unsloth: MLX Metal memory guard enabled (memory_limit=10.81 GB, wired_limit=10.81 GB).
Unsloth: Using gradient checkpointing to reduce memory.
Unsloth: CCE skipping weight gradient (LM head is frozen).
Unsloth: Using CCE loss (runtime-cce) for memory-efficient training.
Unsloth: Training for 5661 steps, BS=2, grad_accum=1, seq_len=512
Unsloth: Features: CCE, GC, compile, LR=linear, opt=adamw
  Step 440/5661 | Loss: 0.4767 | Grad: 0.8765 | LR: 1.85e-04 | Tok/s: 168 | Peak: 2.35 GB
  Step 445/5661 | Loss: 0.6203 | Grad: 1.3582 | LR: 1.84e-04 | Tok/s: 179 | Peak: 2.35 GB
  Step 450/5661 | Loss: 0.7559 | Grad: 0.9885 | LR: 1.84e-04 | Tok/s: 181 | Peak: 2.35 GB
  Step 455/5661 | Loss: 0.4538 | Grad: 0.8567 | LR: 1.84e-04 | Tok/s: 178 | Peak: 2.35 GB
  Step 460/5661 | Loss: 0.4789 | Grad: 0.8089 | LR: 1.84e-04 | Tok/s: 182 | Peak: 2.35 GB
  Step 465/5661 | Loss: 0.3277 | Grad: 1.0523 | LR: 1.84e-04 | Tok/s: 172 | Peak: 2.35 GB
  Step 470/5661 | Loss: 0.4989 | Grad: 0.9927 | LR: 1.84e-04 | Tok/s: 176 | Peak: 2.35 GB
  Step 475/5661 | Loss: 0.5380 | Grad: 1.6534 | LR: 1.83e-04 | Tok/s: 180 | Peak: 2.35 GB
  Step 480/5661 | Loss: 0.4995 | Grad: 1.1020 | LR: 1.83e-04 | Tok/s: 174 | Peak: 2.35 GB
  Step 485/5661 | Loss: 0.4027 | Grad: 0.9228 | LR: 1.83e-04 | Tok/s: 170 | Peak: 2.35 GB
  Step 490/5661 | Loss: 0.2851 | Grad: 1.0256 | LR: 1.83e-04 | Tok/s: 173 | Peak: 2.35 GB
  Step 495/5661 | Loss: 0.5069 | Grad: 1.0353 | LR: 1.83e-04 | Tok/s: 176 | Peak: 2.35 GB
  Step 500/5661 | Loss: 0.4371 | Grad: 1.0716 | LR: 1.83e-04 | Tok/s: 173 | Peak: 2.35 GB
  Step 505/5661 | Loss: 0.4482 | Grad: 0.6173 | LR: 1.82e-04 | Tok/s: 174 | Peak: 2.35 GB
  Step 510/5661 | Loss: 0.6696 | Grad: 1.3540 | LR: 1.82e-04 | Tok/s: 174 | Peak: 2.35 GB
  Step 515/5661 | Loss: 0.5115 | Grad: 1.1420 | LR: 1.82e-04 | Tok/s: 174 | Peak: 2.35 GB
  Step 520/5661 | Loss: 0.4122 | Grad: 1.2643 | LR: 1.82e-04 | Tok/s: 171 | Peak: 2.35 GB
  Step 525/5661 | Loss: 0.4835 | Grad: 1.0158 | LR: 1.82e-04 | Tok/s: 175 | Peak: 2.35 GB
  Step 530/5661 | Loss: 0.5370 | Grad: 1.2972 | LR: 1.81e-04 | Tok/s: 178 | Peak: 2.35 GB
  Step 535/5661 | Loss: 0.3860 | Grad: 1.0758 | LR: 1.81e-04 | Tok/s: 172 | Peak: 2.35 GB
  Step 540/5661 | Loss: 0.4442 | Grad: 1.1854 | LR: 1.81e-04 | Tok/s: 173 | Peak: 2.35 GB
  Step 545/5661 | Loss: 0.5722 | Grad: 1.6074 | LR: 1.81e-04 | Tok/s: 179 | Peak: 2.35 GB
  Step 550/5661 | Loss: 0.4203 | Grad: 1.0261 | LR: 1.81e-04 | Tok/s: 181 | Peak: 2.35 GB
  Step 555/5661 | Loss: 0.3935 | Grad: 1.1231 | LR: 1.81e-04 | Tok/s: 178 | Peak: 2.35 GB
  Step 560/5661 | Loss: 0.5167 | Grad: 1.1839 | LR: 1.80e-04 | Tok/s: 177 | Peak: 2.35 GB
  Step 565/5661 | Loss: 0.3899 | Grad: 0.8944 | LR: 1.80e-04 | Tok/s: 175 | Peak: 2.35 GB
  Step 570/5661 | Loss: 0.3627 | Grad: 0.7417 | LR: 1.80e-04 | Tok/s: 177 | Peak: 2.35 GB
  Step 575/5661 | Loss: 0.5140 | Grad: 1.6034 | LR: 1.80e-04 | Tok/s: 173 | Peak: 2.35 GB
  Step 580/5661 | Loss: 0.4095 | Grad: 0.7391 | LR: 1.80e-04 | Tok/s: 172 | Peak: 2.35 GB
  Step 585/5661 | Loss: 0.5318 | Grad: 1.1451 | LR: 1.80e-04 | Tok/s: 174 | Peak: 2.35 GB
  Step 590/5661 | Loss: 0.4804 | Grad: 1.8385 | LR: 1.79e-04 | Tok/s: 178 | Peak: 2.35 GB
  Step 595/5661 | Loss: 0.4154 | Grad: 1.1230 | LR: 1.79e-04 | Tok/s: 180 | Peak: 2.35 GB
  Step 600/5661 | Loss: 0.3702 | Grad: 1.3492 | LR: 1.79e-04 | Tok/s: 176 | Peak: 2.35 GB
  Step 605/5661 | Loss: 0.3458 | Grad: 1.2073 | LR: 1.79e-04 | Tok/s: 171 | Peak: 2.35 GB
  Step 610/5661 | Loss: 0.3836 | Grad: 0.7296 | LR: 1.79e-04 | Tok/s: 172 | Peak: 2.35 GB
  Step 615/5661 | Loss: 0.3703 | Grad: 1.0028 | LR: 1.78e-04 | Tok/s: 179 | Peak: 2.35 GB
  Step 620/5661 | Loss: 0.4722 | Grad: 1.2545 | LR: 1.78e-04 | Tok/s: 176 | Peak: 2.35 GB
  Step 625/5661 | Loss: 0.3453 | Grad: 0.7680 | LR: 1.78e-04 | Tok/s: 175 | Peak: 2.35 GB
  Step 630/5661 | Loss: 0.3817 | Grad: 1.1613 | LR: 1.78e-04 | Tok/s: 176 | Peak: 2.35 GB
  Step 635/5661 | Loss: 0.4753 | Grad: 0.6677 | LR: 1.78e-04 | Tok/s: 171 | Peak: 2.35 GB
  Step 640/5661 | Loss: 0.6497 | Grad: 0.9516 | LR: 1.78e-04 | Tok/s: 176 | Peak: 2.35 GB
  Step 645/5661 | Loss: 0.3684 | Grad: 0.7712 | LR: 1.77e-04 | Tok/s: 177 | Peak: 2.35 GB
  Step 650/5661 | Loss: 0.3955 | Grad: 0.5362 | LR: 1.77e-04 | Tok/s: 172 | Peak: 2.35 GB
  Step 655/5661 | Loss: 0.3873 | Grad: 0.9067 | LR: 1.77e-04 | Tok/s: 174 | Peak: 2.35 GB
